mine_id,mine_name,latitude,longitude,elevation_m,slope_degrees,aspect_degrees,terrain_ruggedness_index,data_source
315,Mine_00315,8.445056,77.813411,999.64,15.69,320.83,7.48,synthetic_srtm
316,Mine_00316,13.365856,78.884374,224.86,13.49,43.75,8.83,synthetic_srtm
317,Mine_00317,11.33504,76.626391,807.9,24.41,290.01,8.56,synthetic_srtm
318,Mine_00318,13.240386,79.713403,629.03,11.29,338.34,4.62,synthetic_srtm
319,Mine_00319,10.783592,77.046481,787.74,22.61,102.03,10.22,synthetic_srtm
320,Mine_00320,11.268599,80.214021,229.86,10.2,247.19,7.42,synthetic_srtm
321,Mine_00321,8.001829,76.079595,1242.19,15.66,157.29,6.14,synthetic_srtm
322,Mine_00322,11.104426,76.863021,1542.67,17.5,114.37,6.27,synthetic_srtm
323,Mine_00323,11.822694,80.426555,522.99,13.2,176.92,4.82,synthetic_srtm
324,Mine_00324,9.668013,76.454706,1234.93,40.11,197.72,12.72,synthetic_srtm
325,Mine_00325,13.481833,79.662866,392.16,9.9,172.53,5.45,synthetic_srtm
326,Mine_00326,10.898728,77.917375,430.58,2.15,83.71,3.81,synthetic_srtm
327,Mine_00327,9.948299,78.364771,302.53,9.44,350.5,7.22,synthetic_srtm
328,Mine_00328,8.060672,77.872693,731.3,11.46,280.94,3.66,synthetic_srtm
329,Mine_00329,9.043322,78.785267,517.98,14.2,351.93,4.98,synthetic_srtm
330,Mine_00330,9.09371,76.290775,641.05,19.46,129.37,6.33,synthetic_srtm
331,Mine_00331,10.499075,79.799607,760.74,19.35,293.62,9.34,synthetic_srtm
332,Mine_00332,10.6181,77.691497,936.17,8.62,337.01,5.54,synthetic_srtm
333,Mine_00333,12.906466,80.299006,432.24,12.9,346.23,6.6,synthetic_srtm
334,Mine_00334,10.406817,77.146018,328.85,10.87,287.96,8.09,synthetic_srtm
335,Mine_00335,10.538126,78.867407,521.09,14.47,252.08,9.24,synthetic_srtm
336,Mine_00336,11.376635,76.299934,1443.44,29.01,311.59,11.75,synthetic_srtm
337,Mine_00337,10.438002,76.215239,1111.73,28.81,226.88,10.43,synthetic_srtm
338,Mine_00338,12.411718,76.474154,1406.93,39.06,351.28,14.23,synthetic_srtm
339,Mine_00339,10.540708,80.462148,770.78,12.08,6.4,5.42,synthetic_srtm
340,Mine_00340,9.951627,77.854589,249.75,9.08,337.0,4.48,synthetic_srtm
341,Mine_00341,10.333633,76.371779,1549.86,34.2,198.71,12.59,synthetic_srtm
342,Mine_00342,9.253133,80.391959,760.35,19.28,246.96,10.0,synthetic_srtm
343,Mine_00343,9.433923,76.311644,1254.58,30.19,116.3,13.66,synthetic_srtm
344,Mine_00344,13.389837,78.708467,728.38,9.96,316.71,3.69,synthetic_srtm
345,Mine_00345,8.240546,76.498636,1589.92,44.86,226.65,18.02,synthetic_srtm
346,Mine_00346,11.025506,77.748938,1764.12,15.18,5.15,6.33,synthetic_srtm
347,Mine_00347,11.717903,78.232215,426.26,11.13,74.8,5.34,synthetic_srtm
348,Mine_00348,9.743074,79.956709,992.59,13.42,79.07,6.4,synthetic_srtm
349,Mine_00349,9.215849,80.402788,736.65,5.55,60.06,6.4,synthetic_srtm
350,Mine_00350,8.29622,77.440269,982.92,18.77,186.4,6.77,synthetic_srtm
351,Mine_00351,8.906481,76.592779,1489.74,25.43,327.92,10.27,synthetic_srtm
352,Mine_00352,10.78219,79.783164,845.44,6.14,28.4,5.67,synthetic_srtm
353,Mine_00353,10.795983,77.338968,497.32,1.07,264.04,3.57,synthetic_srtm
354,Mine_00354,11.499602,79.425047,853.0,7.75,138.62,6.92,synthetic_srtm
355,Mine_00355,9.356734,79.269078,813.21,9.67,35.47,4.91,synthetic_srtm
356,Mine_00356,12.40039,76.91816,1506.74,35.99,304.54,14.88,synthetic_srtm
357,Mine_00357,9.034136,77.599231,731.03,8.68,188.12,2.62,synthetic_srtm
358,Mine_00358,12.185449,76.158901,964.68,10.03,281.29,7.51,synthetic_srtm
359,Mine_00359,10.023674,77.471192,238.74,1.34,332.37,0.78,synthetic_srtm
360,Mine_00360,13.479839,77.657393,2390.96,20.86,266.03,8.81,synthetic_srtm
361,Mine_00361,8.758026,78.983689,918.23,12.9,145.89,5.88,synthetic_srtm
362,Mine_00362,9.955212,79.573888,957.11,10.77,351.38,6.56,synthetic_srtm
363,Mine_00363,11.53279,76.291841,941.04,9.14,113.54,3.78,synthetic_srtm
364,Mine_00364,11.319182,79.044106,794.49,20.89,197.1,7.42,synthetic_srtm
365,Mine_00365,10.740406,76.346762,594.09,12.12,341.37,8.44,synthetic_srtm
366,Mine_00366,12.337382,78.327711,971.06,23.49,211.11,9.89,synthetic_srtm
367,Mine_00367,10.387107,76.398702,1134.76,21.11,172.24,10.41,synthetic_srtm
368,Mine_00368,13.490911,80.19901,322.67,7.82,203.38,3.3,synthetic_srtm
369,Mine_00369,12.321084,76.532513,525.91,10.95,85.68,4.95,synthetic_srtm
370,Mine_00370,11.145297,78.644962,760.91,22.07,339.39,7.45,synthetic_srtm
371,Mine_00371,11.851386,78.636146,570.77,16.35,92.38,6.54,synthetic_srtm
372,Mine_00372,13.173736,77.166835,1071.68,23.87,6.67,8.0,synthetic_srtm
373,Mine_00373,9.023558,79.611895,825.55,5.49,141.92,6.48,synthetic_srtm
374,Mine_00374,8.443308,79.275727,975.54,16.95,189.91,5.82,synthetic_srtm
375,Mine_00375,12.210321,76.715087,1195.39,36.74,308.89,13.48,synthetic_srtm
376,Mine_00376,10.596332,76.060312,1402.02,25.71,177.55,8.28,synthetic_srtm
377,Mine_00377,9.358383,80.078146,301.64,14.9,179.69,6.25,synthetic_srtm
378,Mine_00378,12.646342,77.206626,1056.03,24.79,178.08,9.87,synthetic_srtm
379,Mine_00379,11.408347,78.528968,238.31,10.41,72.16,7.91,synthetic_srtm
380,Mine_00380,12.949083,76.098205,798.87,5.62,210.88,3.2,synthetic_srtm
381,Mine_00381,10.163963,79.725408,443.76,3.97,150.58,3.55,synthetic_srtm
382,Mine_00382,8.797308,79.263201,572.91,19.22,29.82,10.5,synthetic_srtm
383,Mine_00383,13.208698,80.353103,799.39,20.55,182.49,9.17,synthetic_srtm
384,Mine_00384,9.380317,79.827772,547.8,18.06,23.47,6.46,synthetic_srtm
385,Mine_00385,10.221878,78.441456,213.28,6.29,288.46,6.43,synthetic_srtm
386,Mine_00386,9.243809,79.811134,916.02,22.41,255.99,7.74,synthetic_srtm
387,Mine_00387,9.188497,76.439031,1025.67,42.32,250.39,14.96,synthetic_srtm
388,Mine_00388,9.598232,79.541366,653.46,11.42,17.8,6.93,synthetic_srtm
389,Mine_00389,12.366943,78.237652,376.6,7.75,72.87,2.46,synthetic_srtm
390,Mine_00390,12.162133,78.337236,981.26,8.5,14.36,2.96,synthetic_srtm
391,Mine_00391,9.405213,80.259871,984.93,9.18,61.95,7.05,synthetic_srtm
392,Mine_00392,11.038825,76.423684,1452.73,26.18,100.03,9.24,synthetic_srtm
393,Mine_00393,12.390893,77.673697,1483.96,21.48,204.82,10.32,synthetic_srtm
394,Mine_00394,9.120716,78.354983,905.72,14.58,179.74,5.77,synthetic_srtm
395,Mine_00395,11.534711,76.881284,1349.36,22.65,188.86,9.91,synthetic_srtm
396,Mine_00396,11.068011,76.747154,1653.39,44.12,71.21,18.23,synthetic_srtm
397,Mine_00397,8.928698,78.28173,963.72,8.82,158.89,3.33,synthetic_srtm
398,Mine_00398,11.598609,76.684469,1693.74,36.04,269.21,13.73,synthetic_srtm
399,Mine_00399,12.85329,79.616216,778.89,22.73,183.32,11.22,synthetic_srtm
400,Mine_00400,13.412607,79.00564,826.96,13.31,286.52,4.72,synthetic_srtm
401,Mine_00401,10.351193,76.73005,1633.62,35.08,328.74,11.26,synthetic_srtm
402,Mine_00402,12.526271,76.943888,563.85,24.71,166.74,11.92,synthetic_srtm
403,Mine_00403,12.504849,78.433572,297.41,1.73,140.61,5.2,synthetic_srtm
404,Mine_00404,12.519003,78.066693,411.5,6.77,73.92,5.33,synthetic_srtm
405,Mine_00405,8.955689,79.204063,435.24,5.26,96.54,4.07,synthetic_srtm
406,Mine_00406,12.068192,76.860672,689.42,17.22,300.56,6.36,synthetic_srtm
407,Mine_00407,12.05938,79.627881,390.34,11.62,288.72,7.32,synthetic_srtm
408,Mine_00408,11.718977,77.462968,1588.19,27.3,267.39,10.89,synthetic_srtm
409,Mine_00409,12.706555,77.022308,1997.07,17.96,298.13,6.3,synthetic_srtm
410,Mine_00410,11.817828,78.306946,696.46,5.08,126.75,4.14,synthetic_srtm
411,Mine_00411,9.671705,78.939233,886.22,14.36,191.26,7.29,synthetic_srtm
412,Mine_00412,12.33646,78.992432,326.73,7.16,133.5,2.47,synthetic_srtm
413,Mine_00413,11.082423,76.499453,637.54,14.57,199.39,4.75,synthetic_srtm
414,Mine_00414,8.708668,77.857425,425.12,5.0,17.16,1.89,synthetic_srtm
415,Mine_00415,12.069473,80.131344,873.71,18.66,334.66,5.84,synthetic_srtm
416,Mine_00416,12.14679,79.62208,634.7,21.97,129.58,6.72,synthetic_srtm
417,Mine_00417,9.676131,79.732276,489.37,0.27,36.29,4.4,synthetic_srtm
418,Mine_00418,8.66136,76.307534,1075.43,24.01,100.56,11.77,synthetic_srtm
419,Mine_00419,9.561056,79.710407,376.58,14.91,338.14,4.52,synthetic_srtm
420,Mine_00420,8.264786,80.063027,673.95,12.76,246.11,6.69,synthetic_srtm
421,Mine_00421,12.907664,76.833986,630.31,8.4,236.97,4.66,synthetic_srtm
422,Mine_00422,10.360504,77.204995,498.18,10.68,180.89,7.45,synthetic_srtm
423,Mine_00423,9.38769,76.991014,1139.82,34.22,190.38,11.58,synthetic_srtm
424,Mine_00424,8.179551,79.908482,260.99,6.76,30.54,2.65,synthetic_srtm
425,Mine_00425,11.819478,76.369932,1312.83,37.64,55.32,15.56,synthetic_srtm
426,Mine_00426,12.908878,77.99521,1624.38,20.69,264.03,7.0,synthetic_srtm
427,Mine_00427,11.864486,77.068451,1571.03,28.73,241.46,9.79,synthetic_srtm
428,Mine_00428,10.682169,78.935009,251.89,6.21,151.42,5.51,synthetic_srtm
429,Mine_00429,10.784463,78.853468,545.57,18.1,72.97,5.56,synthetic_srtm
430,Mine_00430,10.598713,76.205419,844.68,15.33,150.96,5.84,synthetic_srtm
431,Mine_00431,9.822409,78.169185,297.36,9.73,290.48,5.76,synthetic_srtm
432,Mine_00432,9.138459,78.324577,637.49,9.65,81.86,6.72,synthetic_srtm
433,Mine_00433,8.201967,76.486116,1492.39,44.63,225.75,15.57,synthetic_srtm
434,Mine_00434,10.182383,76.199745,1577.68,33.3,244.14,11.7,synthetic_srtm
435,Mine_00435,12.500137,78.392198,782.4,9.65,203.93,7.18,synthetic_srtm
436,Mine_00436,11.862423,80.467676,838.3,13.32,44.65,8.53,synthetic_srtm
437,Mine_00437,10.320055,77.849595,607.74,18.58,352.04,8.04,synthetic_srtm
438,Mine_00438,9.70155,79.707057,259.85,2.39,244.3,1.56,synthetic_srtm
439,Mine_00439,11.500208,76.230109,523.78,10.21,150.29,7.58,synthetic_srtm
440,Mine_00440,11.776245,76.515194,1179.32,39.06,201.81,14.7,synthetic_srtm
441,Mine_00441,11.279768,78.473126,678.89,24.75,36.2,10.32,synthetic_srtm
442,Mine_00442,12.124179,77.857039,1634.95,44.11,351.84,15.08,synthetic_srtm
443,Mine_00443,8.055722,78.862432,361.73,5.4,320.13,4.21,synthetic_srtm
444,Mine_00444,11.508324,79.334416,404.83,10.92,291.49,4.31,synthetic_srtm
445,Mine_00445,8.064386,77.899154,497.84,3.36,274.49,2.63,synthetic_srtm
446,Mine_00446,8.240565,76.553515,759.4,9.88,158.18,4.58,synthetic_srtm
447,Mine_00447,11.587604,79.80522,689.62,9.96,82.24,3.44,synthetic_srtm
448,Mine_00448,10.983939,79.877841,384.54,12.07,27.23,4.71,synthetic_srtm
449,Mine_00449,11.185965,79.41708,922.56,16.96,233.04,8.83,synthetic_srtm
450,Mine_00450,11.305908,79.175136,669.21,5.99,122.99,1.97,synthetic_srtm
451,Mine_00451,10.367911,76.641674,1154.18,28.4,90.88,9.33,synthetic_srtm
452,Mine_00452,10.844817,77.705096,877.11,5.54,102.59,3.76,synthetic_srtm
453,Mine_00453,11.277939,76.45567,1506.7,26.71,322.43,8.18,synthetic_srtm
454,Mine_00454,13.434198,78.043007,608.33,13.89,76.73,6.96,synthetic_srtm
455,Mine_00455,8.151452,78.274548,431.23,5.18,116.3,4.05,synthetic_srtm
456,Mine_00456,8.170257,77.74594,911.92,16.76,344.55,5.86,synthetic_srtm
457,Mine_00457,10.521877,77.301601,601.58,21.33,344.5,9.95,synthetic_srtm
458,Mine_00458,9.726817,79.997817,997.45,10.19,158.73,4.92,synthetic_srtm
459,Mine_00459,9.58623,80.32511,638.6,12.8,99.89,4.35,synthetic_srtm
460,Mine_00460,10.977742,76.693653,689.76,13.12,71.63,5.13,synthetic_srtm
461,Mine_00461,12.585075,77.981986,1550.37,33.76,183.95,12.33,synthetic_srtm
462,Mine_00462,8.317062,77.541016,761.38,11.34,110.32,7.8,synthetic_srtm
463,Mine_00463,9.910024,78.612104,697.3,21.35,293.1,10.64,synthetic_srtm
464,Mine_00464,10.209783,80.472318,490.97,0.79,294.12,0.52,synthetic_srtm
465,Mine_00465,10.53795,79.288681,459.8,1.63,87.11,2.86,synthetic_srtm
466,Mine_00466,12.988185,76.595676,978.38,9.26,208.19,5.5,synthetic_srtm
467,Mine_00467,8.208899,79.35637,397.73,10.53,304.02,6.49,synthetic_srtm
468,Mine_00468,10.567301,76.155076,597.36,14.64,355.21,8.34,synthetic_srtm
469,Mine_00469,8.515198,79.395795,814.73,13.01,77.5,8.86,synthetic_srtm
470,Mine_00470,10.873443,78.532203,861.14,13.61,195.53,5.89,synthetic_srtm
471,Mine_00471,11.175035,79.895097,448.36,6.62,304.6,3.98,synthetic_srtm
472,Mine_00472,12.204903,78.58088,700.82,13.07,196.18,5.18,synthetic_srtm
473,Mine_00473,12.696791,77.976174,1487.64,25.76,36.27,8.02,synthetic_srtm
474,Mine_00474,12.859056,78.017436,341.72,12.51,186.54,6.42,synthetic_srtm
475,Mine_00475,8.105139,78.145796,586.11,16.72,127.89,7.27,synthetic_srtm
476,Mine_00476,9.646676,77.61422,420.29,10.85,298.16,5.89,synthetic_srtm
477,Mine_00477,13.265964,76.039885,1115.08,21.88,74.8,9.52,synthetic_srtm
478,Mine_00478,9.620407,76.064419,1334.65,26.36,140.01,11.09,synthetic_srtm
479,Mine_00479,8.785677,79.390426,948.43,17.51,75.6,9.56,synthetic_srtm
480,Mine_00480,12.652568,78.761219,773.92,20.63,298.28,8.11,synthetic_srtm
481,Mine_00481,10.241487,77.831979,555.42,8.7,155.08,4.02,synthetic_srtm
482,Mine_00482,12.445294,80.264596,685.5,10.18,174.84,3.22,synthetic_srtm
483,Mine_00483,9.647611,76.345879,1186.96,34.89,131.63,14.21,synthetic_srtm
484,Mine_00484,8.798581,79.195495,565.36,12.87,312.21,8.0,synthetic_srtm
485,Mine_00485,12.419155,80.181526,879.98,17.74,109.53,6.84,synthetic_srtm
486,Mine_00486,9.206007,76.151511,815.36,24.34,103.89,7.41,synthetic_srtm
487,Mine_00487,9.033136,79.239062,433.61,2.62,118.5,3.67,synthetic_srtm
488,Mine_00488,11.504,78.368253,805.99,16.79,119.62,9.45,synthetic_srtm
489,Mine_00489,9.594836,78.5348,882.47,18.74,285.77,7.2,synthetic_srtm
490,Mine_00490,10.207951,76.713809,1530.7,26.36,213.21,8.49,synthetic_srtm
491,Mine_00491,9.493509,77.81101,447.59,13.03,352.18,5.57,synthetic_srtm
492,Mine_00492,11.264172,80.03077,489.01,14.6,89.48,9.13,synthetic_srtm
493,Mine_00493,12.074972,77.423216,1627.6,21.15,104.97,9.92,synthetic_srtm
494,Mine_00494,12.634915,77.410066,1368.39,35.03,213.6,10.69,synthetic_srtm
495,Mine_00495,13.004687,77.697931,1763.44,41.83,262.81,16.89,synthetic_srtm
496,Mine_00496,10.715977,77.74442,994.74,7.38,280.61,5.68,synthetic_srtm
497,Mine_00497,11.66512,80.347214,519.45,11.74,77.69,7.24,synthetic_srtm
498,Mine_00498,9.639287,76.474142,612.0,9.62,245.45,4.13,synthetic_srtm
499,Mine_00499,9.980278,80.305599,509.74,13.78,269.39,4.83,synthetic_srtm
500,Mine_00500,10.027889,77.66416,288.27,2.22,104.83,5.29,synthetic_srtm
501,Mine_00501,10.286886,79.238442,499.94,9.46,356.13,3.13,synthetic_srtm
502,Mine_00502,11.562422,79.583083,350.62,11.53,54.25,7.13,synthetic_srtm
503,Mine_00503,11.584019,79.323689,458.37,14.98,146.22,6.66,synthetic_srtm
504,Mine_00504,10.574848,78.606289,978.76,18.34,140.49,5.95,synthetic_srtm
505,Mine_00505,12.301084,78.447126,234.13,6.26,31.58,5.19,synthetic_srtm
506,Mine_00506,13.010878,79.772194,343.69,4.93,95.23,3.19,synthetic_srtm
507,Mine_00507,12.049102,77.486093,1329.28,23.23,79.04,10.11,synthetic_srtm
508,Mine_00508,12.827059,76.187456,742.66,12.47,69.24,8.49,synthetic_srtm
509,Mine_00509,12.251068,78.345832,684.55,5.44,20.34,3.56,synthetic_srtm
510,Mine_00510,10.104192,77.654801,725.9,14.9,347.17,5.18,synthetic_srtm
511,Mine_00511,9.87992,79.32562,921.07,16.11,169.96,8.06,synthetic_srtm
512,Mine_00512,11.124509,78.983533,675.5,14.69,349.96,8.95,synthetic_srtm
513,Mine_00513,11.008298,79.733934,420.39,2.36,145.5,0.94,synthetic_srtm
514,Mine_00514,8.361322,77.027059,254.82,10.52,1.6,7.4,synthetic_srtm
515,Mine_00515,10.605954,76.2603,1492.0,27.31,60.46,9.15,synthetic_srtm
516,Mine_00516,11.580265,78.90066,361.08,6.1,104.74,5.23,synthetic_srtm
517,Mine_00517,8.774416,78.800861,909.83,18.59,57.41,6.11,synthetic_srtm
518,Mine_00518,12.461181,78.861796,656.36,24.38,336.84,9.43,synthetic_srtm
519,Mine_00519,9.898557,80.128686,929.91,23.38,262.22,9.49,synthetic_srtm
520,Mine_00520,8.810167,76.035287,868.52,21.11,109.78,8.93,synthetic_srtm
521,Mine_00521,13.268638,78.383469,538.29,14.63,277.74,4.88,synthetic_srtm
522,Mine_00522,8.419316,77.236167,992.67,12.05,319.01,7.39,synthetic_srtm
523,Mine_00523,8.24145,76.745874,1431.07,17.81,25.99,7.28,synthetic_srtm
524,Mine_00524,8.753495,80.477416,207.16,11.23,349.45,6.39,synthetic_srtm
525,Mine_00525,8.598913,78.864424,708.15,14.82,171.75,6.37,synthetic_srtm
526,Mine_00526,11.132469,77.167938,2247.86,18.19,78.69,10.01,synthetic_srtm
527,Mine_00527,8.071663,76.063855,1620.39,20.57,188.26,6.85,synthetic_srtm
528,Mine_00528,11.840711,77.778427,1307.18,32.01,166.9,10.81,synthetic_srtm
529,Mine_00529,12.69822,79.478901,342.53,12.43,87.93,7.08,synthetic_srtm
530,Mine_00530,12.297419,80.320755,330.58,13.61,140.38,5.65,synthetic_srtm
531,Mine_00531,12.594743,79.529894,608.43,16.35,69.04,5.15,synthetic_srtm
532,Mine_00532,9.769185,79.816189,712.97,8.8,17.93,5.46,synthetic_srtm
533,Mine_00533,8.160434,78.164006,213.88,6.11,203.92,2.94,synthetic_srtm
534,Mine_00534,10.188101,80.13789,428.03,14.25,89.59,6.79,synthetic_srtm
535,Mine_00535,10.044482,77.766062,511.09,21.13,196.79,10.1,synthetic_srtm
536,Mine_00536,9.964166,79.543971,361.61,11.13,329.75,7.76,synthetic_srtm
537,Mine_00537,11.611471,77.081795,1609.54,22.43,38.27,9.6,synthetic_srtm
538,Mine_00538,9.21469,76.175185,1033.62,39.91,8.83,14.33,synthetic_srtm
539,Mine_00539,9.236896,77.941213,239.02,9.6,144.24,2.94,synthetic_srtm
540,Mine_00540,12.173269,77.271232,1250.37,39.85,305.2,13.25,synthetic_srtm
541,Mine_00541,10.20518,79.433988,413.99,13.38,67.39,8.72,synthetic_srtm
542,Mine_00542,11.251217,76.837612,837.16,19.37,86.16,9.45,synthetic_srtm
543,Mine_00543,8.391371,76.310534,833.91,10.19,209.15,5.05,synthetic_srtm
544,Mine_00544,12.459832,79.761217,713.71,21.91,296.65,7.32,synthetic_srtm
545,Mine_00545,12.536333,78.320467,819.44,12.74,8.81,8.48,synthetic_srtm
546,Mine_00546,13.120555,77.763208,1618.99,15.8,169.41,7.64,synthetic_srtm
547,Mine_00547,9.991969,79.254077,767.9,10.41,176.71,5.62,synthetic_srtm
548,Mine_00548,10.406151,79.972305,388.05,11.7,333.07,5.8,synthetic_srtm
549,Mine_00549,11.64676,79.338533,517.47,18.37,224.85,9.13,synthetic_srtm
550,Mine_00550,9.789123,79.206796,653.12,12.99,289.92,7.1,synthetic_srtm
551,Mine_00551,13.497492,77.82588,2320.45,30.04,168.56,12.59,synthetic_srtm
552,Mine_00552,8.822808,77.713104,391.02,4.95,24.09,3.27,synthetic_srtm
553,Mine_00553,10.84678,77.20981,463.07,9.71,2.6,3.58,synthetic_srtm
554,Mine_00554,9.63108,79.214909,269.57,8.89,92.76,7.04,synthetic_srtm
555,Mine_00555,8.946491,80.37589,421.66,3.7,73.12,1.91,synthetic_srtm
556,Mine_00556,12.41935,76.549137,1550.34,40.01,133.03,14.7,synthetic_srtm
557,Mine_00557,12.43889,76.878583,1001.46,31.09,42.87,10.98,synthetic_srtm
558,Mine_00558,12.710955,79.155264,675.55,6.59,252.64,2.83,synthetic_srtm
559,Mine_00559,10.729423,77.71233,860.85,11.67,166.49,4.33,synthetic_srtm
560,Mine_00560,10.113953,76.11337,567.07,20.68,283.21,7.16,synthetic_srtm
561,Mine_00561,13.336414,77.969476,1981.44,42.74,191.31,17.27,synthetic_srtm
562,Mine_00562,11.005367,80.351659,533.06,8.99,323.03,4.12,synthetic_srtm
563,Mine_00563,12.744523,76.80665,1041.27,16.52,200.85,8.89,synthetic_srtm
564,Mine_00564,12.759127,76.707729,619.62,8.03,144.42,6.59,synthetic_srtm
565,Mine_00565,11.699866,79.585066,200.8,5.67,138.38,5.28,synthetic_srtm
566,Mine_00566,12.580567,80.077392,977.8,24.52,317.85,7.56,synthetic_srtm
567,Mine_00567,11.018723,77.294347,1441.73,31.61,71.02,12.25,synthetic_srtm
568,Mine_00568,9.837275,79.297146,373.17,12.38,272.2,7.91,synthetic_srtm
569,Mine_00569,9.571671,77.947451,959.83,25.0,221.42,7.74,synthetic_srtm
570,Mine_00570,10.056566,80.250019,936.98,24.31,312.02,7.73,synthetic_srtm
571,Mine_00571,9.094457,77.882502,391.63,9.09,125.76,7.6,synthetic_srtm
572,Mine_00572,13.031021,76.051663,822.42,21.44,104.99,6.66,synthetic_srtm
573,Mine_00573,13.384266,78.499729,889.96,8.59,27.59,4.77,synthetic_srtm
574,Mine_00574,10.858373,76.33319,1516.71,15.6,4.97,4.72,synthetic_srtm
575,Mine_00575,11.468853,78.473228,345.54,7.59,0.41,5.6,synthetic_srtm
576,Mine_00576,8.946608,80.16485,261.6,2.29,287.53,4.27,synthetic_srtm
577,Mine_00577,10.519122,76.414429,1334.14,23.03,146.17,10.33,synthetic_srtm
578,Mine_00578,10.052929,78.53647,731.86,23.1,92.79,7.65,synthetic_srtm
579,Mine_00579,10.891659,77.12286,810.54,10.98,41.25,5.63,synthetic_srtm
580,Mine_00580,10.469966,78.755162,512.27,12.97,308.23,5.48,synthetic_srtm
581,Mine_00581,11.438626,77.680997,1328.1,40.45,166.02,15.17,synthetic_srtm
582,Mine_00582,13.149469,78.438955,433.48,9.16,354.93,5.76,synthetic_srtm
583,Mine_00583,11.39487,79.327337,799.3,21.37,99.82,6.95,synthetic_srtm
584,Mine_00584,12.085537,77.471701,1764.63,44.08,72.73,16.61,synthetic_srtm
585,Mine_00585,12.737258,79.677635,261.15,12.92,314.75,6.45,synthetic_srtm
586,Mine_00586,11.373104,78.869597,672.71,14.81,245.76,4.64,synthetic_srtm
587,Mine_00587,9.095987,79.948615,740.54,19.24,249.44,7.25,synthetic_srtm
588,Mine_00588,8.086973,76.347153,698.33,8.21,324.47,5.31,synthetic_srtm
589,Mine_00589,9.184394,78.686931,404.86,4.78,278.88,5.06,synthetic_srtm
590,Mine_00590,12.867304,77.724779,1027.94,19.36,210.89,8.16,synthetic_srtm
591,Mine_00591,10.185965,78.31125,719.77,13.61,202.68,6.07,synthetic_srtm
592,Mine_00592,13.064216,78.63002,285.7,13.18,203.44,6.72,synthetic_srtm
593,Mine_00593,12.729031,76.157536,1020.91,15.45,74.69,6.53,synthetic_srtm
594,Mine_00594,12.585037,78.247443,220.26,8.28,262.13,3.52,synthetic_srtm
595,Mine_00595,10.306643,78.250361,896.6,22.88,78.57,10.03,synthetic_srtm
596,Mine_00596,10.764472,76.252792,1551.27,24.05,156.64,8.46,synthetic_srtm
597,Mine_00597,10.253191,78.948282,524.44,23.07,280.42,7.9,synthetic_srtm
598,Mine_00598,8.387706,76.83541,1207.94,16.92,344.66,8.2,synthetic_srtm
599,Mine_00599,10.454107,79.6263,768.09,16.36,18.13,8.86,synthetic_srtm
600,Mine_00600,11.043591,77.14697,1161.06,39.53,166.7,13.95,synthetic_srtm
601,Mine_00601,13.025836,80.287668,565.87,6.49,88.84,5.72,synthetic_srtm
602,Mine_00602,13.176164,79.943437,252.22,13.26,7.06,8.58,synthetic_srtm
603,Mine_00603,9.066247,79.864675,298.14,10.64,346.52,6.9,synthetic_srtm
604,Mine_00604,12.115957,77.976448,2090.6,32.52,85.96,10.82,synthetic_srtm
605,Mine_00605,11.970611,77.731616,1890.78,24.98,344.67,11.76,synthetic_srtm
606,Mine_00606,12.746348,78.393501,775.12,11.41,176.71,4.72,synthetic_srtm
607,Mine_00607,9.898765,77.863904,624.59,21.55,72.04,7.35,synthetic_srtm
608,Mine_00608,8.5794,77.000626,913.08,15.01,95.81,5.33,synthetic_srtm
609,Mine_00609,8.317527,77.759648,874.19,24.45,232.89,12.11,synthetic_srtm
610,Mine_00610,11.389653,78.505953,870.34,18.59,149.88,9.2,synthetic_srtm
