mine_name,district,mineral_type,lease_area_ha,latitude,longitude,status
Mine_00392,Ariyalur,Limestone,32.66,11.038825,76.423684,Active
Mine_00393,Dharmapuri,Salt,19.82,12.390893,77.673697,Active
Mine_00394,Erode,Iron Ore,133.5,9.120716,78.354983,Active
Mine_00395,Karur,Marble,14.98,11.534711,76.881284,Active
Mine_00396,Tuticorin,Salt,23.74,11.068011,76.747154,Active
Mine_00397,Kanyakumari,Iron Ore,90.99,8.928698,78.28173,Active
Mine_00398,Krishnagiri,Sand,89.77,11.598609,76.684469,Active
Mine_00399,Vellore,Silica Sand,3.49,12.85329,79.616216,Active
Mine_00400,Tuticorin,Sand,21.63,13.412607,79.00564,Closed
Mine_00401,Virudhunagar,Limestone,85.46,10.351193,76.73005,Active
Mine_00402,Tiruvannamalai,Granite,1.19,12.526271,76.943888,Active
Mine_00403,Tiruvannamalai,Iron Ore,78.13,12.504849,78.433572,Active
Mine_00404,Namakkal,Marble,25.48,12.519003,78.066693,Active
Mine_00405,Salem,Silica Sand,16.33,8.955689,79.204063,Active
Mine_00406,Krishnagiri,Sandstone,94.31,12.068192,76.860672,Active
Mine_00407,Madurai,Granite,34.44,12.05938,79.627881,Active
Mine_00408,Tirunelveli,Iron Ore,5.4,11.718977,77.462968,Active
Mine_00409,Ariyalur,Salt,7.69,12.706555,77.022308,Active
Mine_00410,Ariyalur,Sand,41.19,11.817828,78.306946,Active
Mine_00411,Cuddalore,Sand,1.35,9.671705,78.939233,Active
Mine_00412,Tuticorin,Marble,58.11,12.33646,78.992432,Active
Mine_00413,Erode,Iron Ore,44.44,11.082423,76.499453,Closed
Mine_00414,Tuticorin,Silica Sand,19.23,8.708668,77.857425,Active
Mine_00415,Tuticorin,Iron Ore,1.72,12.069473,80.131344,Active
Mine_00416,Kanyakumari,Granite,96.66,12.14679,79.62208,Active
Mine_00417,Tiruppur,Sandstone,51.88,9.676131,79.732276,Closed
Mine_00418,Namakkal,Sand,9.86,8.66136,76.307534,Active
Mine_00419,Coimbatore,Silica Sand,33.5,9.561056,79.710407,Active
Mine_00420,Dharmapuri,Granite,54.38,8.264786,80.063027,Active
Mine_00421,Ariyalur,Limestone,35.98,12.907664,76.833986,Active
Mine_00422,Kanyakumari,Sandstone,13.44,10.360504,77.204995,Active
Mine_00423,Tuticorin,Limestone,43.01,9.38769,76.991014,Active
Mine_00424,Theni,Granite,29.8,8.179551,79.908482,Active
Mine_00425,Salem,Salt,1.02,11.819478,76.369932,Closed
Mine_00426,Theni,Silica Sand,36.84,12.908878,77.99521,Active
Mine_00427,Ariyalur,Sandstone,35.83,11.864486,77.068451,Active
Mine_00428,Perambalur,Marble,19.41,10.682169,78.935009,Active
Mine_00429,Salem,Salt,54.44,10.784463,78.853468,Active
Mine_00430,Cuddalore,Silica Sand,17.97,10.598713,76.205419,Active
Mine_00431,Ariyalur,Iron Ore,142.36,9.822409,78.169185,Active
Mine_00432,Ariyalur,Silica Sand,13.18,9.138459,78.324577,Active
Mine_00433,Cuddalore,Granite,9.89,8.201967,76.486116,Active
Mine_00434,Perambalur,Sandstone,9.86,10.182383,76.199745,Active
Mine_00435,Karur,Granite,13.39,12.500137,78.392198,Active
Mine_00436,Perambalur,Sand,27.21,11.862423,80.467676,Active
Mine_00437,Virudhunagar,Sand,20.07,10.320055,77.849595,Active
Mine_00438,Ariyalur,Sandstone,37.45,9.70155,79.707057,Active
Mine_00439,Perambalur,Marble,1.0,11.500208,76.230109,Active
Mine_00440,Virudhunagar,Sand,37.03,11.776245,76.515194,Active
Mine_00441,Krishnagiri,Sand,3.87,11.279768,78.473126,Active
Mine_00442,Coimbatore,Granite,15.49,12.124179,77.857039,Active
Mine_00443,Karur,Limestone,36.02,8.055722,78.862432,Active
Mine_00444,Karur,Granite,7.54,11.508324,79.334416,Active
Mine_00445,Cuddalore,Iron Ore,6.13,8.064386,77.899154,Active
Mine_00446,Dharmapuri,Iron Ore,34.43,8.240565,76.553515,Active
Mine_00447,Coimbatore,Sand,52.25,11.587604,79.80522,Active
Mine_00448,Madurai,Limestone,3.23,10.983939,79.877841,Active
Mine_00449,Theni,Limestone,23.92,11.185965,79.41708,Active
Mine_00450,Ariyalur,Iron Ore,18.56,11.305908,79.175136,Active
Mine_00451,Krishnagiri,Salt,7.3,10.367911,76.641674,Active
Mine_00452,Krishnagiri,Granite,16.61,10.844817,77.705096,Closed
Mine_00453,Dharmapuri,Iron Ore,62.75,11.277939,76.45567,Active
Mine_00454,Tiruvannamalai,Salt,9.83,13.434198,78.043007,Active
Mine_00455,Vellore,Granite,26.59,8.151452,78.274548,Active
Mine_00456,Madurai,Sandstone,1.59,8.170257,77.74594,Active
Mine_00457,Dindigul,Iron Ore,56.46,10.521877,77.301601,Active
Mine_00458,Tiruvannamalai,Limestone,124.87,9.726817,79.997817,Active
Mine_00459,Vellore,Limestone,165.44,9.58623,80.32511,Active
Mine_00460,Tiruppur,Granite,16.64,10.977742,76.693653,Active
Mine_00461,Coimbatore,Sandstone,57.4,12.585075,77.981986,Active
Mine_00462,Dindigul,Limestone,8.66,8.317062,77.541016,Active
Mine_00463,Theni,Sandstone,32.63,9.910024,78.612104,Closed
Mine_00464,Dharmapuri,Sandstone,26.85,10.209783,80.472318,Active
Mine_00465,Erode,Salt,62.91,10.53795,79.288681,Active
Mine_00466,Ariyalur,Marble,49.64,12.988185,76.595676,Active
Mine_00467,Salem,Iron Ore,24.53,8.208899,79.35637,Active
Mine_00468,Perambalur,Marble,45.67,10.567301,76.155076,Active
Mine_00469,Cuddalore,Granite,28.77,8.515198,79.395795,Closed
Mine_00470,Cuddalore,Sand,27.05,10.873443,78.532203,Active
Mine_00471,Tirunelveli,Iron Ore,27.12,11.175035,79.895097,Active
Mine_00472,Tuticorin,Iron Ore,70.3,12.204903,78.58088,Active
Mine_00473,Virudhunagar,Iron Ore,4.63,12.696791,77.976174,Active
Mine_00474,Coimbatore,Granite,2.58,12.859056,78.017436,Active
Mine_00475,Virudhunagar,Sand,104.35,8.105139,78.145796,Active
Mine_00476,Madurai,Iron Ore,5.77,9.646676,77.61422,Active
Mine_00477,Salem,Granite,9.46,13.265964,76.039885,Active
Mine_00478,Namakkal,Limestone,70.52,9.620407,76.064419,Active
Mine_00479,Krishnagiri,Marble,53.96,8.785677,79.390426,Active
Mine_00480,Tiruvannamalai,Marble,58.12,12.652568,78.761219,Active
Mine_00481,Ariyalur,Sand,3.23,10.241487,77.831979,Active
Mine_00482,Cuddalore,Iron Ore,4.71,12.445294,80.264596,Active
Mine_00483,Salem,Sandstone,29.57,9.647611,76.345879,Closed
Mine_00484,Salem,Limestone,26.02,8.798581,79.195495,Active
Mine_00485,Tirunelveli,Sand,13.2,12.419155,80.181526,Active
Mine_00486,Perambalur,Sandstone,31.85,9.206007,76.151511,Active
Mine_00487,Namakkal,Sandstone,57.02,9.033136,79.239062,Active
Mine_00488,Dindigul,Limestone,32.36,11.504,78.368253,Active
Mine_00489,Erode,Marble,14.45,9.594836,78.5348,Active
Mine_00490,Vellore,Sandstone,51.01,10.207951,76.713809,Closed
Mine_00491,Salem,Limestone,51.17,9.493509,77.81101,Active
Mine_00492,Coimbatore,Limestone,50.22,11.264172,80.03077,Active
Mine_00493,Erode,Salt,11.34,12.074972,77.423216,Active
Mine_00494,Madurai,Granite,12.61,12.634915,77.410066,Active
Mine_00495,Vellore,Limestone,22.75,13.004687,77.697931,Active
Mine_00496,Theni,Iron Ore,46.46,10.715977,77.74442,Active
Mine_00497,Dindigul,Sand,49.94,11.66512,80.347214,Active
Mine_00498,Theni,Iron Ore,48.5,9.639287,76.474142,Closed
Mine_00499,Namakkal,Iron Ore,1.98,9.980278,80.305599,Active
Mine_00500,Karur,Iron Ore,9.37,10.027889,77.66416,Active
Mine_00501,Perambalur,Granite,32.12,10.286886,79.238442,Active
Mine_00502,Karur,Granite,52.45,11.562422,79.583083,Active
Mine_00503,Virudhunagar,Sandstone,5.88,11.584019,79.323689,Active
Mine_00504,Cuddalore,Marble,45.85,10.574848,78.606289,Active
Mine_00505,Madurai,Iron Ore,69.33,12.301084,78.447126,Active
Mine_00506,Tirunelveli,Sandstone,11.08,13.010878,79.772194,Active
Mine_00507,Coimbatore,Marble,1.28,12.049102,77.486093,Closed
Mine_00508,Theni,Silica Sand,51.62,12.827059,76.187456,Active
Mine_00509,Cuddalore,Granite,59.49,12.251068,78.345832,Active
Mine_00510,Theni,Iron Ore,3.18,10.104192,77.654801,Active
Mine_00511,Tiruvannamalai,Silica Sand,16.14,9.87992,79.32562,Active
Mine_00512,Perambalur,Marble,33.82,11.124509,78.983533,Active
Mine_00513,Virudhunagar,Sand,45.03,11.008298,79.733934,Active
Mine_00514,Ariyalur,Sandstone,14.43,8.361322,77.027059,Active
Mine_00515,Salem,Limestone,55.04,10.605954,76.2603,Active
Mine_00516,Ariyalur,Granite,30.26,11.580265,78.90066,Active
Mine_00517,Karur,Granite,8.72,8.774416,78.800861,Active
Mine_00518,Dindigul,Iron Ore,6.36,12.461181,78.861796,Active
Mine_00519,Tirunelveli,Sand,12.04,9.898557,80.128686,Active
Mine_00520,Tirunelveli,Sand,2.57,8.810167,76.035287,Active
Mine_00521,Tiruppur,Granite,5.77,13.268638,78.383469,Active
Mine_00522,Tirunelveli,Salt,45.53,8.419316,77.236167,Active
Mine_00523,Erode,Silica Sand,22.68,8.24145,76.745874,Active
Mine_00524,Ariyalur,Marble,44.88,8.753495,80.477416,Active
Mine_00525,Erode,Iron Ore,43.05,8.598913,78.864424,Active
Mine_00526,Kanyakumari,Salt,158.84,11.132469,77.167938,Active
Mine_00527,Erode,Iron Ore,9.63,8.071663,76.063855,Active
Mine_00528,Theni,Iron Ore,17.54,11.840711,77.778427,Active
Mine_00529,Kanyakumari,Limestone,19.96,12.69822,79.478901,Closed
Mine_00530,Vellore,Sand,24.52,12.297419,80.320755,Active
Mine_00531,Erode,Silica Sand,36.96,12.594743,79.529894,Active
Mine_00532,Dindigul,Sand,10.05,9.769185,79.816189,Active
Mine_00533,Ariyalur,Salt,22.39,8.160434,78.164006,Active
Mine_00534,Virudhunagar,Sandstone,13.64,10.188101,80.13789,Active
Mine_00535,Namakkal,Granite,57.25,10.044482,77.766062,Active
Mine_00536,Dharmapuri,Iron Ore,34.43,9.964166,79.543971,Closed
Mine_00537,Tiruppur,Sandstone,17.76,11.611471,77.081795,Active
Mine_00538,Virudhunagar,Marble,28.21,9.21469,76.175185,Active
Mine_00539,Krishnagiri,Granite,45.52,9.236896,77.941213,Active
Mine_00540,Madurai,Salt,29.08,12.173269,77.271232,Active
Mine_00541,Perambalur,Sand,74.79,10.20518,79.433988,Closed
Mine_00542,Dindigul,Marble,9.16,11.251217,76.837612,Active
Mine_00543,Namakkal,Salt,9.28,8.391371,76.310534,Active
Mine_00544,Tirunelveli,Iron Ore,21.07,12.459832,79.761217,Active
Mine_00545,Vellore,Limestone,17.39,12.536333,78.320467,Active
Mine_00546,Coimbatore,Sand,13.7,13.120555,77.763208,Active
Mine_00547,Karur,Granite,2.53,9.991969,79.254077,Active
Mine_00548,Ariyalur,Sand,1.0,10.406151,79.972305,Active
Mine_00549,Tirunelveli,Marble,10.16,11.64676,79.338533,Closed
Mine_00550,Tiruvannamalai,Sandstone,14.43,9.789123,79.206796,Active
Mine_00551,Namakkal,Silica Sand,16.44,13.497492,77.82588,Active
Mine_00552,Kanyakumari,Salt,31.28,8.822808,77.713104,Active
Mine_00553,Dindigul,Limestone,12.53,10.84678,77.20981,Active
Mine_00554,Dindigul,Silica Sand,36.81,9.63108,79.214909,Active
Mine_00555,Tiruvannamalai,Silica Sand,49.31,8.946491,80.37589,Active
Mine_00556,Salem,Salt,4.14,12.41935,76.549137,Active
Mine_00557,Perambalur,Sandstone,12.81,12.43889,76.878583,Active
Mine_00558,Virudhunagar,Silica Sand,153.64,12.710955,79.155264,Active
Mine_00559,Theni,Salt,117.57,10.729423,77.71233,Active
Mine_00560,Tirunelveli,Marble,53.04,10.113953,76.11337,Active
Mine_00561,Tiruppur,Iron Ore,48.66,13.336414,77.969476,Active
Mine_00562,Vellore,Salt,67.96,11.005367,80.351659,Active
Mine_00563,Namakkal,Sandstone,50.7,12.744523,76.80665,Active
Mine_00564,Dharmapuri,Iron Ore,5.65,12.759127,76.707729,Active
Mine_00565,Vellore,Marble,82.05,11.699866,79.585066,Active
Mine_00566,Perambalur,Silica Sand,33.92,12.580567,80.077392,Active
Mine_00567,Erode,Marble,2.13,11.018723,77.294347,Active
Mine_00568,Madurai,Sandstone,38.84,9.837275,79.297146,Active
Mine_00569,Tuticorin,Sandstone,61.25,9.571671,77.947451,Active
Mine_00570,Namakkal,Silica Sand,2.33,10.056566,80.250019,Active
Mine_00571,Virudhunagar,Marble,40.02,9.094457,77.882502,Active
Mine_00572,Tiruppur,Sandstone,113.39,13.031021,76.051663,Active
Mine_00573,Dindigul,Granite,31.74,13.384266,78.499729,Active
Mine_00574,Erode,Limestone,9.15,10.858373,76.33319,Active
Mine_00575,Dharmapuri,Limestone,53.91,11.468853,78.473228,Active
Mine_00576,Cuddalore,Silica Sand,36.19,8.946608,80.16485,Active
Mine_00577,Tiruppur,Iron Ore,47.6,10.519122,76.414429,Active
Mine_00578,Salem,Silica Sand,48.67,10.052929,78.53647,Active
Mine_00579,Karur,Granite,35.04,10.891659,77.12286,Active
Mine_00580,Salem,Sandstone,4.98,10.469966,78.755162,Active
Mine_00581,Namakkal,Salt,59.19,11.438626,77.680997,Active
Mine_00582,Virudhunagar,Marble,19.49,13.149469,78.438955,Active
Mine_00583,Namakkal,Granite,51.75,11.39487,79.327337,Active
Mine_00584,Cuddalore,Salt,27.57,12.085537,77.471701,Active
Mine_00585,Tiruppur,Iron Ore,65.84,12.737258,79.677635,Active
Mine_00586,Karur,Iron Ore,35.61,11.373104,78.869597,Active
Mine_00587,Dindigul,Limestone,3.83,9.095987,79.948615,Active
Mine_00588,Tiruppur,Sand,17.6,8.086973,76.347153,Active
Mine_00589,Salem,Salt,22.12,9.184394,78.686931,Active
Mine_00590,Kanyakumari,Limestone,16.2,12.867304,77.724779,Active
Mine_00591,Vellore,Iron Ore,61.82,10.185965,78.31125,Active
Mine_00592,Tuticorin,Salt,18.55,13.064216,78.63002,Active
Mine_00593,Perambalur,Granite,98.73,12.729031,76.157536,Active
Mine_00594,Salem,Sandstone,40.64,12.585037,78.247443,Active
Mine_00595,Erode,Marble,61.3,10.306643,78.250361,Active
Mine_00596,Madurai,Limestone,14.33,10.764472,76.252792,Active
Mine_00597,Vellore,Marble,57.83,10.253191,78.948282,Active
Mine_00598,Krishnagiri,Silica Sand,7.0,8.387706,76.83541,Active
Mine_00599,Erode,Sand,70.06,10.454107,79.6263,Active
Mine_00600,Krishnagiri,Marble,23.43,11.043591,77.14697,Closed
Mine_00601,Tiruppur,Salt,14.71,13.025836,80.287668,Active
Mine_00602,Vellore,Silica Sand,28.18,13.176164,79.943437,Active
Mine_00603,Karur,Silica Sand,27.98,9.066247,79.864675,Active
Mine_00604,Dindigul,Sand,78.29,12.115957,77.976448,Active
Mine_00605,Karur,Sandstone,21.18,11.970611,77.731616,Active
Mine_00606,Kanyakumari,Sand,53.98,12.746348,78.393501,Active
Mine_00607,Theni,Limestone,31.18,9.898765,77.863904,Active
Mine_00608,Dindigul,Iron Ore,17.5,8.5794,77.000626,Active
Mine_00609,Karur,Limestone,11.26,8.317527,77.759648,Active
Mine_00610,Namakkal,Silica Sand,128.62,11.389653,78.505953,Active
Mine_00611,Tirunelveli,Granite,31.14,11.830364,79.159657,Active
Mine_00612,Krishnagiri,Sandstone,21.24,12.787898,78.841385,Active
Mine_00613,Kanyakumari,Sand,37.22,8.644621,77.51743,Active
Mine_00614,Coimbatore,Sand,57.89,11.733937,79.47844,Active
Mine_00615,Perambalur,Sandstone,37.8,12.715199,79.029609,Active
Mine_00616,Dharmapuri,Sand,10.04,11.930527,79.967036,Active
Mine_00617,Karur,Salt,25.02,12.807939,76.915464,Active
Mine_00618,Theni,Iron Ore,30.34,10.80809,79.692694,Active
Mine_00619,Karur,Sandstone,1.0,10.253566,78.914984,Active
Mine_00620,Erode,Iron Ore,9.33,8.23092,78.15667,Active
Mine_00621,Tirunelveli,Granite,75.34,11.000719,80.417683,Active
Mine_00622,Erode,Limestone,181.19,9.273516,80.241457,Active
Mine_00623,Dindigul,Sandstone,2.9,12.010791,78.73784,Active
Mine_00624,Vellore,Iron Ore,1.86,9.924697,80.181798,Active
Mine_00625,Madurai,Limestone,26.47,8.029224,79.620226,Active
Mine_00626,Tirunelveli,Salt,58.19,11.210425,79.51882,Active
Mine_00627,Virudhunagar,Silica Sand,29.19,8.771785,79.020209,Active
Mine_00628,Theni,Sandstone,43.45,9.908295,77.758398,Active
Mine_00629,Coimbatore,Salt,36.37,11.59773,80.001076,Active
Mine_00630,Tiruvannamalai,Sandstone,6.81,10.606567,79.223787,Active
Mine_00631,Kanyakumari,Salt,8.2,11.298742,79.876812,Active
Mine_00632,Theni,Limestone,8.33,8.423344,79.132703,Active
Mine_00633,Theni,Iron Ore,43.09,12.379328,77.223757,Active
Mine_00634,Cuddalore,Granite,111.92,11.500059,77.460303,Active
Mine_00635,Virudhunagar,Salt,47.45,9.202936,78.678865,Active
Mine_00636,Dindigul,Sand,68.96,10.538376,80.424875,Active
Mine_00637,Tiruppur,Limestone,18.38,10.377904,76.140171,Active
Mine_00638,Cuddalore,Sandstone,11.16,11.065354,76.175407,Active
Mine_00639,Erode,Salt,91.28,12.88465,77.463808,Active
Mine_00640,Perambalur,Salt,3.96,12.114026,79.657211,Active
Mine_00641,Cuddalore,Salt,93.36,13.134641,79.606066,Active
Mine_00642,Dindigul,Iron Ore,11.06,8.22193,77.850362,Closed
Mine_00643,Coimbatore,Iron Ore,17.88,12.31056,78.547813,Active
Mine_00644,Kanyakumari,Sandstone,1.0,12.203944,78.806844,Active
Mine_00645,Vellore,Salt,28.67,8.029404,80.222862,Active
Mine_00646,Tiruvannamalai,Sandstone,19.81,8.381306,78.87245,Active
Mine_00647,Namakkal,Iron Ore,5.96,11.183621,78.56268,Active
Mine_00648,Madurai,Silica Sand,38.55,11.4819,78.111784,Active
Mine_00649,Theni,Limestone,65.27,11.933051,78.669212,Active
Mine_00650,Madurai,Salt,44.93,11.726424,77.679052,Active
Mine_00651,Madurai,Sandstone,2.24,11.543412,80.384114,Active
Mine_00652,Dindigul,Silica Sand,40.42,11.296162,76.807102,Active
Mine_00653,Theni,Silica Sand,44.08,12.605519,76.763778,Active
Mine_00654,Tiruppur,Limestone,37.63,11.848018,79.771697,Active
Mine_00655,Tiruppur,Silica Sand,40.76,13.244443,79.96727,Closed
Mine_00656,Salem,Sandstone,41.15,8.432068,79.332541,Active
Mine_00657,Theni,Salt,48.51,8.365902,77.038576,Active
Mine_00658,Coimbatore,Salt,11.31,11.798739,78.685494,Active
Mine_00659,Kanyakumari,Sandstone,46.01,10.064926,79.60033,Closed
Mine_00660,Karur,Iron Ore,9.75,11.801665,78.713678,Active
Mine_00661,Ariyalur,Sand,2.58,9.844035,76.301574,Active
Mine_00662,Theni,Granite,88.99,9.683283,78.483447,Active
Mine_00663,Salem,Limestone,7.36,10.61223,76.248501,Active
Mine_00664,Dindigul,Salt,6.37,13.351922,79.416816,Active
Mine_00665,Ariyalur,Salt,13.05,12.390613,77.468143,Active
Mine_00666,Ariyalur,Sandstone,5.56,9.410547,77.598939,Active
Mine_00667,Virudhunagar,Salt,7.46,12.940309,79.495615,Closed
Mine_00668,Cuddalore,Sand,12.66,8.542206,79.731914,Closed
Mine_00669,Madurai,Marble,6.78,10.631729,79.512502,Active
Mine_00670,Tuticorin,Salt,12.79,10.683089,76.370225,Active
Mine_00671,Dindigul,Granite,13.25,10.000953,76.858267,Active
Mine_00672,Kanyakumari,Limestone,60.03,12.742116,77.41244,Active
Mine_00673,Perambalur,Sandstone,88.12,10.04307,76.878249,Closed
Mine_00674,Erode,Sandstone,27.14,10.657495,79.772037,Active
Mine_00675,Perambalur,Granite,20.89,9.805282,78.042955,Active
Mine_00676,Ariyalur,Sandstone,68.12,10.805816,79.313079,Active
Mine_00677,Tuticorin,Sand,140.58,13.127775,79.337212,Active
Mine_00678,Cuddalore,Sand,8.2,9.532537,76.984194,Active
Mine_00679,Virudhunagar,Silica Sand,13.46,13.099181,80.364669,Active
Mine_00680,Ariyalur,Silica Sand,18.77,12.387527,77.653258,Active
Mine_00681,Theni,Granite,34.06,9.857071,80.448347,Active
Mine_00682,Karur,Sand,82.88,9.373179,77.184613,Active
Mine_00683,Virudhunagar,Sandstone,62.92,11.450309,79.376196,Active
Mine_00684,Vellore,Granite,8.9,9.61672,77.066881,Active
Mine_00685,Virudhunagar,Sand,9.3,9.309807,80.087955,Active
Mine_00686,Perambalur,Sandstone,57.18,8.849707,78.192694,Active
Mine_00687,Erode,Sand,308.94,12.231969,77.790396,Active
Mine_00688,Erode,Sandstone,57.57,8.249989,78.909702,Active
Mine_00689,Namakkal,Marble,25.27,12.25454,76.555304,Active
Mine_00690,Tiruppur,Silica Sand,23.06,12.615492,76.723058,Active
Mine_00691,Dharmapuri,Iron Ore,10.84,8.272879,79.260692,Active
Mine_00692,Tuticorin,Granite,13.2,8.954228,77.708882,Active
Mine_00693,Ariyalur,Limestone,55.58,8.690175,79.477471,Active
Mine_00694,Ariyalur,Sand,18.22,9.749273,79.372417,Closed
Mine_00695,Namakkal,Silica Sand,13.3,10.302203,77.316324,Active
Mine_00696,Namakkal,Limestone,108.25,9.46023,78.751586,Active
Mine_00697,Namakkal,Salt,75.38,13.209388,79.981848,Active
Mine_00698,Vellore,Silica Sand,13.23,13.298482,76.04628,Active
Mine_00699,Coimbatore,Granite,22.88,12.369644,77.251581,Active
Mine_00700,Tuticorin,Salt,75.76,8.489443,80.462632,Active
Mine_00701,Krishnagiri,Sand,111.87,10.490475,76.89321,Closed
Mine_00702,Karur,Sand,36.18,8.827597,80.356344,Active
Mine_00703,Salem,Iron Ore,25.47,11.640525,79.380297,Active
Mine_00704,Ariyalur,Limestone,13.94,8.631383,80.236898,Active
Mine_00705,Coimbatore,Sand,80.09,9.37202,79.227043,Active
Mine_00706,Erode,Marble,13.99,9.643714,76.481757,Active
Mine_00707,Salem,Silica Sand,37.03,12.747245,79.701226,Closed
Mine_00708,Krishnagiri,Marble,27.16,9.649681,78.682369,Active
Mine_00709,Tuticorin,Granite,4.96,11.006826,80.060859,Active
Mine_00710,Kanyakumari,Marble,43.0,13.123552,79.694415,Active
Mine_00711,Ariyalur,Sand,21.16,11.083189,80.241966,Active
Mine_00712,Ariyalur,Sand,60.56,8.543055,76.340475,Active
Mine_00713,Tiruvannamalai,Salt,35.19,9.244514,80.030641,Active
Mine_00714,Salem,Granite,38.38,12.749062,77.003779,Active
Mine_00715,Perambalur,Limestone,55.16,11.086906,77.108099,Active
Mine_00716,Karur,Sand,22.57,9.911353,76.226573,Closed
Mine_00717,Tiruppur,Granite,24.49,9.245869,78.762866,Active
Mine_00718,Krishnagiri,Granite,17.8,12.529537,79.693133,Active
Mine_00719,Cuddalore,Iron Ore,18.01,12.43143,77.476808,Active
Mine_00720,Virudhunagar,Granite,17.75,13.020908,78.545597,Active
Mine_00721,Tuticorin,Sand,34.37,12.19036,79.516775,Active
Mine_00722,Dharmapuri,Marble,108.57,11.761265,78.392075,Active
Mine_00723,Tirunelveli,Sandstone,11.5,11.597881,78.786576,Active
Mine_00724,Vellore,Granite,74.54,9.231904,77.076141,Closed
Mine_00725,Tirunelveli,Iron Ore,1.8,11.813343,78.917062,Active
Mine_00726,Tiruppur,Marble,112.66,8.257322,77.438434,Active
Mine_00727,Coimbatore,Sand,4.48,9.951937,77.859276,Active
Mine_00728,Tuticorin,Sandstone,20.12,8.999784,76.705657,Active
Mine_00729,Kanyakumari,Silica Sand,9.94,10.850519,79.195516,Active
Mine_00730,Dharmapuri,Silica Sand,138.53,9.442886,77.408726,Active
Mine_00731,Salem,Salt,24.99,10.087892,77.42464,Active
Mine_00732,Kanyakumari,Iron Ore,15.12,8.236788,79.514337,Active
Mine_00733,Perambalur,Marble,89.62,11.619302,76.036266,Active
Mine_00734,Tuticorin,Marble,98.63,9.381431,79.798955,Active
Mine_00735,Ariyalur,Limestone,14.75,11.151732,77.46345,Active
Mine_00736,Dharmapuri,Limestone,153.32,13.31161,77.778199,Active
Mine_00737,Karur,Iron Ore,44.48,12.429865,80.260403,Active
Mine_00738,Tiruppur,Silica Sand,12.37,13.446828,76.115963,Active
Mine_00739,Theni,Sand,22.55,9.674709,76.89143,Active
